date,arena,age_group,host_club,team_count,game_count,furthest_travel,cancelled,cancellation_reason
2027-02-06,Baerum ishall,U9,Jutul,8,28,Skien~121km,nei,
2027-02-07,Baerum ishall,JU8,Jutul,7,21,Skien~121km,nei,
2027-02-07,Jarhallen,U10,Jar,6,15,Ringerike 1~45km,nei,
2027-02-13,Jarhallen,U10,Jar,6,15,Ringerike 4~45km,nei,
2027-02-13,Varner Arena / Askerhallen,U8,Frisk Asker,8,28,Tønsberg~82km,nei,
2027-02-13,Jarhallen,U9,Jar,8,28,Kongsberg~75km,nei,
2027-02-14,Jarhallen,U7,Jar,8,28,Frisk Asker 3~14km,nei,
2027-02-20,Holmenkollen ishall,U10,Holmen,6,15,Ringerike 2~49km,nei,
2027-02-27,Holmenkollen ishall,U8,Holmen,8,28,Jar Hvit~12km,nei,
2027-02-27,Varner Arena / Askerhallen,U9,Frisk Asker,6,15,Jar Blå~14km,nei,
2027-02-28,Jarhallen,JU8,Jar,7,21,Skien~122km,nei,
2027-03-06,Baerum ishall,U7,Jutul,8,28,Sandefjord~114km,nei,
2027-03-07,Varner Arena / Askerhallen,U7,Frisk Asker,8,28,Jar Grønn~14km,nei,
2027-03-13,Kongsberghallen,U8,Kongsberg,8,28,Sandefjord~88km,nei,
2027-03-14,Baerum ishall,U8,Jutul,8,28,Kongsberg~73km,nei,
2027-04-10,Varner Arena / Askerhallen,U8,Frisk Asker,8,28,Jar Blå~14km,nei,
2027-04-11,Varner Arena / Askerhallen,U7,Frisk Asker,8,28,Sandefjord~103km,nei,
2027-04-17,Sandefjord ishall,U7,Sandefjord Penguins,8,28,Jar Rød~114km,nei,
