date,arena,age_group,host_club,team_count,game_count,furthest_travel,cancelled,cancellation_reason
2026-10-03,Baerum ishall,U9,Jutul,8,28,Tønsberg~92km,nei,
2026-11-14,Varner Arena / Askerhallen,JU10,Frisk Asker,6,15,Skien~109km,nei,
2026-10-04,Holmenkollen ishall,U10,Holmen,6,15,Tønsberg~83km,nei,
2026-10-04,Baerum ishall,U11,Jutul,6,15,Ringerike 2~44km,nei,
2026-10-04,Holmenkollen ishall,U12,Holmen,4,6,Tønsberg Hvit~83km,nei,
2026-09-27,Skien ishall,JU12,Skien,4,6,Ringerike 2~147km,nei,
2026-10-10,Baerum ishall,U10,Jutul,6,15,Kongsberg~73km,nei,
2026-10-10,Varner Arena / Askerhallen,U12,Frisk Asker,4,6,Kongsberg~62km,nei,
2027-01-10,Holmenkollen ishall,U12,Holmen,4,6,Tønsberg Rød~83km,nei,
2026-11-01,Baerum ishall,U8,Jutul,8,28,Sandefjord~114km,nei,
2026-09-19,Skien ishall,U9,Skien,8,28,Jar Svart~122km,nei,
2026-10-17,Baerum ishall,JU12,Jutul,4,6,Tønsberg~92km,nei,
2026-10-17,Holmenkollen ishall,U10,Holmen,6,15,Ringerike 4~49km,nei,
2026-10-17,Baerum ishall,U12,Jutul,4,6,Frisk Asker 3~12km,nei,
2026-10-18,Holmenkollen ishall,U12,Holmen,4,6,Kongsberg~64km,nei,
2027-01-16,Baerum ishall,U7,Jutul,8,28,Sandefjord~114km,nei,
2026-09-05,Varner Arena / Askerhallen,U9,Frisk Asker,8,28,Tønsberg~82km,nei,
2026-10-24,Baerum ishall,JU12,Jutul,4,6,Ringerike 2~44km,nei,
2026-10-24,Baerum ishall,U10,Jutul,6,15,Ringerike 1~44km,nei,
2026-10-24,Varner Arena / Askerhallen,U12,Frisk Asker,4,6,Ringerike 2~50km,nei,
2027-01-17,Ringerikshallen,JU8,Ringerike,7,21,Skien~147km,nei,
2026-10-25,Baerum ishall,U11,Jutul,6,15,Skien~121km,nei,
2026-10-25,Ringerikshallen,U12,Ringerike,4,6,Frisk Asker 4~50km,nei,
2026-09-05,Kongsberghallen,U8,Kongsberg,8,28,Sandefjord~88km,nei,
2026-10-31,Baerum ishall,JU12,Jutul,4,6,Ringerike 1~44km,nei,
2027-02-20,Jarhallen,U10,Jar,6,15,Ringerike 2~45km,nei,
2026-10-31,Baerum ishall,U12,Jutul,4,6,Tønsberg Hvit~92km,nei,
2026-11-08,Holmenkollen ishall,U10,Holmen,6,15,Ringerike 2~49km,nei,
2026-11-01,Holmenkollen ishall,U11,Holmen,6,15,Kongsberg~64km,nei,
2026-11-01,Holmenkollen ishall,U12,Holmen,4,6,Tønsberg Rød~83km,nei,
2026-11-01,Varner Arena / Askerhallen,U9,Frisk Asker,8,28,Sandefjord~103km,nei,
2027-03-06,Varner Arena / Askerhallen,JU10,Frisk Asker,6,15,Skien~109km,nei,
2026-11-07,Baerum ishall,U10,Jutul,6,15,Ringerike 1~44km,nei,
2026-11-07,Baerum ishall,U11,Jutul,6,15,Sandefjord~114km,nei,
2026-11-22,Baerum ishall,U7,Jutul,8,28,Sandefjord~114km,nei,
2026-11-08,Ringerikshallen,JU12,Ringerike,4,6,Skien~147km,nei,
2026-11-08,Holmenkollen ishall,U12,Holmen,4,6,Tønsberg Grå~83km,nei,
2027-01-09,Holmenkollen ishall,U8,Holmen,8,28,Skien~111km,nei,
2026-11-14,Holmenkollen ishall,U10,Holmen,6,15,Ringerike 4~49km,nei,
2026-10-11,Baerum ishall,U11,Jutul,6,15,Tønsberg Rød~92km,nei,
2027-01-09,Jarhallen,U12,Jar,4,6,Tønsberg Grå~92km,nei,
2026-11-29,Skien ishall,U9,Skien,8,28,Ringerike 1~147km,nei,
2026-11-15,Ringerikshallen,JU12,Ringerike,4,6,Tønsberg~131km,nei,
2026-11-15,Holmenkollen ishall,U10,Holmen,6,15,Kongsberg~64km,nei,
2026-11-15,Baerum ishall,U11,Jutul,6,15,Tønsberg Grå~92km,nei,
2026-11-15,Holmenkollen ishall,U12,Holmen,4,6,Ringerike 1~49km,nei,
2026-11-28,Baerum ishall,JU12,Jutul,4,6,Skien~121km,nei,
2026-11-21,Varner Arena / Askerhallen,U11,Frisk Asker,6,15,Tønsberg Hvit~82km,nei,
2026-10-25,Holmenkollen ishall,U8,Holmen,8,28,Tønsberg~83km,nei,
2027-04-17,Baerum ishall,U9,Jutul,8,28,Sandefjord~114km,nei,
2026-12-05,Baerum ishall,JU12,Jutul,4,6,Ringerike 1~44km,nei,
2026-11-22,Holmenkollen ishall,U11,Holmen,6,15,Tønsberg Rød~83km,nei,
2026-11-22,Varner Arena / Askerhallen,U12,Frisk Asker,4,6,Tønsberg Rød~82km,nei,
2027-03-07,Varner Arena / Askerhallen,U7,Frisk Asker,8,28,Tønsberg~82km,nei,
2027-02-14,Skien ishall,JU10,Skien,6,15,Ringerike 1~147km,nei,
2026-11-29,Ringerikshallen,U10,Ringerike,6,15,Frisk Asker 4~50km,nei,
2026-11-28,Holmenkollen ishall,U11,Holmen,6,15,Skien~111km,nei,
2026-11-28,Kongsberghallen,U12,Kongsberg,4,6,Tønsberg Hvit~80km,nei,
2026-11-21,Varner Arena / Askerhallen,JU12,Frisk Asker,4,6,Jar Hvit~14km,nei,
2026-11-29,Varner Arena / Askerhallen,U10,Frisk Asker,6,15,Tønsberg~82km,nei,
2026-11-29,Holmenkollen ishall,U11,Holmen,6,15,Sandefjord~104km,nei,
2026-12-05,Holmenkollen ishall,U12,Holmen,4,6,Ringerike 2~49km,nei,
2026-10-04,Varner Arena / Askerhallen,JU10,Frisk Asker,6,15,Skien~109km,nei,
2027-02-07,Ringerikshallen,JU8,Ringerike,7,21,Skien~147km,nei,
2026-11-22,Baerum ishall,U10,Jutul,6,15,Ringerike 1~44km,nei,
2026-12-05,Baerum ishall,U11,Jutul,6,15,Skien~121km,nei,
2026-12-05,Baerum ishall,U8,Jutul,8,28,Skien~121km,nei,
2027-01-10,Ringerikshallen,U10,Ringerike,6,15,Tønsberg~131km,nei,
2026-12-12,Baerum ishall,U11,Jutul,6,15,Tønsberg Rød~92km,nei,
2026-12-06,Baerum ishall,U12,Jutul,4,6,Tønsberg Rød~92km,nei,
2026-11-14,Baerum ishall,U9,Jutul,8,28,Skien~121km,nei,
2026-12-13,Jarhallen,JU12,Jar,4,6,Skien~122km,nei,
2026-12-12,Jarhallen,U11,Jar,6,15,Tønsberg Grå~92km,nei,
2026-12-12,Kongsberghallen,U12,Kongsberg,4,6,Ringerike 1~85km,nei,
2026-12-12,Holmenkollen ishall,U7,Holmen,8,28,Jar Grønn~12km,nei,
2026-12-13,Holmenkollen ishall,U10,Holmen,6,15,Tønsberg~83km,nei,
2027-01-24,Jarhallen,U11,Jar,6,15,Tønsberg Hvit~92km,nei,
2027-02-13,Jarhallen,U8,Jar,8,28,Skien~122km,nei,
2026-12-06,Holmenkollen ishall,U9,Holmen,8,28,Skien~111km,nei,
2026-12-06,Baerum ishall,U10,Jutul,6,15,Kongsberg~73km,nei,
2027-01-09,Varner Arena / Askerhallen,U11,Frisk Asker,6,15,Sandefjord~103km,nei,
2027-01-24,Varner Arena / Askerhallen,U12,Frisk Asker,4,6,Jar Svart~14km,nei,
2027-01-10,Varner Arena / Askerhallen,U11,Frisk Asker,6,15,Tønsberg Hvit~82km,nei,
2026-10-11,Ringerikshallen,U12,Ringerike,4,6,Tønsberg Rød~131km,nei,
2027-01-16,Holmenkollen ishall,U8,Holmen,8,28,Sandefjord~104km,nei,
2027-01-10,Holmenkollen ishall,U9,Holmen,8,28,Skien~111km,nei,
2027-01-16,Baerum ishall,JU12,Jutul,4,6,Ringerike 2~44km,nei,
2027-01-16,Ringerikshallen,U11,Ringerike,6,15,Tønsberg Grå~131km,nei,
2027-01-23,Varner Arena / Askerhallen,U12,Frisk Asker,4,6,Tønsberg Hvit~82km,nei,
2026-11-21,Jarhallen,U8,Jar,8,28,Skien~122km,nei,
2027-01-17,Varner Arena / Askerhallen,JU12,Frisk Asker,4,6,Tønsberg~82km,nei,
2026-09-19,Baerum ishall,JU8,Jutul,7,21,Skien~121km,nei,
2027-01-17,Holmenkollen ishall,U10,Holmen,6,15,Ringerike 2~49km,nei,
2027-01-17,Kongsberghallen,U11,Kongsberg,6,15,Jar Gul~75km,nei,
2027-01-31,Varner Arena / Askerhallen,U12,Frisk Asker,4,6,Ringerike 2~50km,nei,
2026-11-07,Ringerikshallen,JU10,Ringerike,6,15,Skien~147km,nei,
2027-02-13,Baerum ishall,U9,Jutul,8,28,Ringerike 1~44km,nei,
2027-01-17,Baerum ishall,U10,Jutul,6,15,Ringerike 3~44km,nei,
2026-12-13,Baerum ishall,U7,Jutul,8,28,Sandefjord~114km,nei,
2026-10-11,Holmenkollen ishall,U8,Holmen,8,28,Sandefjord~104km,nei,
2026-12-05,Ringerikshallen,JU10,Ringerike,6,15,Frisk Asker Svart~50km,nei,
2026-09-06,Baerum ishall,U10,Jutul,6,15,Kongsberg~73km,nei,
2027-02-27,Varner Arena / Askerhallen,U9,Frisk Asker,8,28,Skien~109km,nei,
2027-02-06,Holmenkollen ishall,U10,Holmen,6,15,Ringerike 3~49km,nei,
2026-11-21,Holmenkollen ishall,U9,Holmen,8,28,Skien~111km,nei,
2026-11-28,Varner Arena / Askerhallen,JU8,Frisk Asker,7,21,Skien~109km,nei,
2027-02-07,Baerum ishall,U10,Jutul,6,15,Ringerike 1~44km,nei,
2027-02-13,Holmenkollen ishall,U10,Holmen,6,15,Ringerike 4~49km,nei,
2027-01-30,Holmenkollen ishall,U8,Holmen,8,28,Tønsberg~83km,nei,
2026-10-18,Baerum ishall,U9,Jutul,8,28,Frisk Asker 3~12km,nei,
2027-01-31,Holmenkollen ishall,U7,Holmen,8,28,Tønsberg~83km,nei,
2026-10-31,Holmenkollen ishall,U10,Holmen,6,15,Tønsberg~83km,nei,
2027-03-13,Ringerikshallen,U8,Ringerike,8,28,Sandefjord~150km,nei,
2026-12-13,Baerum ishall,U9,Jutul,6,15,Tønsberg~92km,nei,
2027-02-28,Baerum ishall,JU8,Jutul,7,21,Skien~121km,nei,
2026-10-18,Baerum ishall,U7,Jutul,8,28,Sandefjord~114km,nei,
2026-09-27,Holmenkollen ishall,U7,Holmen,8,28,Tønsberg~83km,nei,
2026-12-06,Kongsberghallen,U8,Kongsberg,8,28,Sandefjord~88km,nei,
2027-02-27,Baerum ishall,U8,Jutul,8,28,Tønsberg~92km,nei,
2027-03-14,Kongsberghallen,U8,Kongsberg,8,28,Ringerike 1~85km,nei,
2027-02-06,Baerum ishall,U7,Jutul,8,28,Sandefjord~114km,nei,
2026-11-07,Varner Arena / Askerhallen,U7,Frisk Asker,8,28,Jar Rød~14km,nei,
